Prospect ID,Firm Name,Website,Contact Page URL,Public Business Email,Secondary Public Email,Phone Number,City,State,Practice Area,Decision Maker Name,Decision Maker Title,Decision Maker LinkedIn URL,Firm LinkedIn URL,Estimated Firm Size,Founder-Led Signal,Main Pain Signal,Authority Score,Pain Score,Payment Capacity Score,Ease of Entry Score,Total Score,Tier,Personalization Observation,Outreach Angle,Evidence / Source Notes,Public Source URL for Email,Status
TX-IMM-03772,None Reported By Attorney,,,,,+--,,Texas,"Business, International, Immigration, Contracts",Ahmet Seyithanoglu,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03773,None Reported By Attorney,,,,,+--,,Texas,"Business, Technology, International, Law Office Management, Taxation, Wills-Trusts-Probate, Immigration, Non-Profits, Mediation, Contracts",Alexandra Feliberti Garcia,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03774,None Reported By Attorney,,,,,+--,,Texas,"Alternative Dispute Resolution, Business, Creditor-Debtor, Litigation: Commercial, Immigration, Contracts",Allen Ibrahim Amin,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03775,None Reported By Attorney,,,,,18002042222,,Texas,Immigration,Amy Louise Monkman,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03776,None Reported By Attorney,,,,,+--,,Texas,Immigration,Ana C. Reyes,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03777,None Reported By Attorney,,,,,+--,,Texas,"Creditor-Debtor, Immigration",Ana Yaressy Romero,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03778,None Reported By Attorney,,,,,+--,,Texas,"Administrative and Public, Immigration",Anita Margareta Falkenhall,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,11+,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Government Lawyer. Excluded: firm size 25 to 40. Texas Bar detail: firm 'None Reported By Attorney', size '25 to 40', occupation 'Government Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03779,None Reported By Attorney,,,,,+--,,Texas,"Family, Immigration",Areege Mazin Shalabi,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03780,None Reported By Attorney,,,,,+847-229-3889,,Texas,"Administrative and Public, Alternative Dispute Resolution, Business, International, Litigation: Commercial, Immigration, Contracts",Arjula Cibaku,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03781,None Reported By Attorney,,,,,+--,,Texas,"Criminal, Family, Immigration",Arleth Giselle Pulido-Nava,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03782,None Reported By Attorney,,,,,+--,,Texas,"Criminal, Entertainment, Immigration",Camille Lejeune Whitworth,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03783,None Reported By Attorney,,,,,+314-371-1034,,Texas,"Bankruptcy, Criminal, Family, Litigation: Personal Injury, Immigration, Workers' Compensation",Cesar Alfred Millan,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03784,None Reported By Attorney,,,,,+808-498-1295,,Texas,Immigration,Chayah Skye Fernandez,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,11+,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Government Lawyer. Excluded: firm size 25 to 40. Texas Bar detail: firm 'None Reported By Attorney', size '25 to 40', occupation 'Government Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03785,None Reported By Attorney,https://kirinchang.com/,https://kirinchang.com/,,,+--,,Texas,"Alternative Dispute Resolution, Business, Technology, Intellectual Property, International, Other, Immigration",Cheng-Chi Chang,Attorney at Law,http://www.linkedin.com/chengchichang/,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Law Faculty. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Law Faculty', city ''. Official site crawl skipped after Texas Bar pre-filter. No public website email found; contact route available at https://kirinchang.com/.",,exclude
TX-IMM-03786,None Reported By Attorney,,,,,+--,,Texas,"Criminal, Family, Wills-Trusts-Probate, Immigration, Juvenile",Claudia Roxana Villa,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03787,None Reported By Attorney,,,,,+--,,Texas,Immigration,Clayton Andrew Varvel,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03788,None Reported By Attorney,http://www.dresdenlaw.com/,http://www.dresdenlaw.com/,,,18002042222,,Texas,"Alternative Dispute Resolution, Family, International, Wills-Trusts-Probate, Other, Immigration, LGBT Law",Cynthia J. Dresden,Attorney at Law,http://www.linkedin.com/in/cynthiadresden,,unknown,unclear,repetitive client communication,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter. No public website email found; contact route available at http://www.dresdenlaw.com/.",,exclude
TX-IMM-03789,None Reported By Attorney,,,,,+770-238-8384,,Texas,"Business, Consumer, Criminal, Family, Government/Administrative, Insurance, Litigation: Commercial, Litigation: Personal Injury, Wills-Trusts-Probate, Elder Law, Immigration, Military, School Law",Daniel Ray Shephard,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Government Lawyer. Texas Bar detail: firm 'None Reported By Attorney', size 'Over 200', occupation 'Government Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03790,None Reported By Attorney,,,,,+--,,Texas,"Criminal, Immigration",Debbie Cruz,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03791,None Reported By Attorney,http://www.elizabethpwhitehead.com/,http://www.elizabethpwhitehead.com/,,,888-388-3339,,Texas,"Alternative Dispute Resolution, Criminal, Family, International, Wills-Trusts-Probate, Immigration",Elizabeth Phillips Whitehead,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter. No public website email found; contact route available at http://www.elizabethpwhitehead.com/.",,exclude
TX-IMM-03792,None Reported By Attorney,,,,,+--,,Texas,Immigration,Emily Elizabeth Arthur,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03793,None Reported By Attorney,,,,,+--,,Texas,Immigration,Emma Diane Wells,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Public Interest Lawyer. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Public Interest Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03794,None Reported By Attorney,,,,,+--,,Texas,Immigration,Fabbina Mosquera,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03795,None Reported By Attorney,,,,,+917-744-5526,,Texas,"Criminal, Immigration",Fahd Ahmed,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03796,None Reported By Attorney,,,,,+917-698-8799,,Texas,"Business, Family, Real Estate, Immigration, Contracts",Fang Jiang,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03797,None Reported By Attorney,,,,,+--,,Texas,"International, Labor-Employment, Immigration",Felipe Jorquera Lara,Attorney at Law,http://www.linkedin.com/in/felipe-jorquera-192541142,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03798,None Reported By Attorney,https://www.signelaw.co/,https://www.signelaw.co/,,,+240-736-6169,,Texas,"Business, Technology, Entertainment, Immigration, Contracts",Gandhi D. Signe,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter. No public website email found; contact route available at https://www.signelaw.co/.",,exclude
TX-IMM-03799,None Reported By Attorney,,,,,+--,,Texas,Immigration,George C. Shoemaker Jr.,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Non-Law-Related Employment. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Non-Law-Related Employment', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03800,None Reported By Attorney,,,,,+--,,Texas,"Intellectual Property, Immigration",Ghada Ghannam,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03801,None Reported By Attorney,,,,,+512-649-0307,,Texas,"Immigration, Civil Rights",Gracie Harper Willis,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03802,None Reported By Attorney,,,,,+--,,Texas,Immigration,Gregory L. Simmons,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,repetitive client communication,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Government Lawyer. Texas Bar detail: firm 'None Reported By Attorney', size 'Over 200', occupation 'Government Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03803,None Reported By Attorney,,,,,+--,,Texas,"Criminal, Immigration",Hector Luis Siaca Flores,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Government Lawyer. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Government Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03804,None Reported By Attorney,,,,,+502-595-2885,,Texas,"Business, International, Immigration",Herbert Rocael Giron Lemus,Attorney at Law,http://www.linkedin.com/in/herbert-giron-lemus,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03805,None Reported By Attorney,,,,,+--,,Texas,"International, Real Estate, Taxation, Immigration, Construction",Hicham Sami Barakat,Attorney at Law,http://www.linkedin.com/sbarakat25,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03806,None Reported By Attorney,,,,,+360-586-6530,,Texas,Immigration,Hillary LaRayne Larsen,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,11+,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Public Interest Lawyer. Excluded: firm size 61 to 100. Texas Bar detail: firm 'None Reported By Attorney', size '61 to 100', occupation 'Public Interest Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03807,None Reported By Attorney,,,,,+--,,Texas,"Family, Immigration",Jacqueline Chen Gaitan,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03808,None Reported By Attorney,,,,,+--,,Texas,Immigration,Janet Holste Cheetham,Attorney at Law,http://www.linkedin.com/in/cheetham,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: board certified in Immigration and Nationality Law. Texas Bar detail: firm 'None Reported By Attorney', size '41 to 60', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03809,None Reported By Attorney,,,,,+718-672-8000,,Texas,Immigration,Jatinder Singh Grewal,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03810,None Reported By Attorney,,,,,+--,,Texas,Immigration,Jeffrey Weingrad,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is In-House/Corporate Counsel. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'In-House/Corporate Counsel', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03811,None Reported By Attorney,,,,,+--,,Texas,"Intellectual Property, Immigration",Jiabao Liu,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03812,None Reported By Attorney,,,,,+210-392-4259,,Texas,"Consumer, Criminal, Litigation: Personal Injury, Oil, Gas and Energy Resources, Taxation, Immigration, Non-Profits",Jinghui Sun,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03813,None Reported By Attorney,,,,,+727-862-8051,,Texas,"Government/Administrative, International, Immigration",Joe Sherman Holland,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Public Interest Lawyer. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Public Interest Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03814,None Reported By Attorney,,,,,+--,,Texas,"Real Estate, Immigration, Contracts",John Frank Sanchez,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Non-Law-Related Employment. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Non-Law-Related Employment', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03815,None Reported By Attorney,,,,,+206-397-9568,,Texas,"Technology, Creditor-Debtor, Intellectual Property, International, Immigration",Jonathan H. Zimmerman,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,11+,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: firm size 11 to 24. Texas Bar detail: firm 'None Reported By Attorney', size '11 to 24', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03816,None Reported By Attorney,,,,,+--,,Texas,"Labor-Employment, Immigration",Jordan James Gonzalez,Attorney at Law,http://www.linkedin.com/in/jordan-gonzalez-0315b4b1/,,11+,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: firm size 11 to 24. Texas Bar detail: firm 'None Reported By Attorney', size '11 to 24', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03817,None Reported By Attorney,,,,,+512-503-8088,,Texas,"Business, International, Labor-Employment, Immigration, Contracts",Joseph Michael Kirby,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Government Lawyer. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Government Lawyer', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03818,None Reported By Attorney,,,,,+--,,Texas,"Criminal, Government/Administrative, International, Immigration",Joshua Bradbury Harvey,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Other Law-Related Employment. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Other Law-Related Employment', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03819,None Reported By Attorney,,,,,+--,,Texas,Immigration,Julia Marisol Maldonado,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03820,None Reported By Attorney,,,,,+512-968-6955,,Texas,"Family, Insurance, International, Immigration",Julienne Kay Whitbeck,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Other Law-Related Employment. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Other Law-Related Employment', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03821,None Reported By Attorney,https://www.dentons.com/en/kamyar-maserrat,https://www.dentons.com/en/kamyar-maserrat,,,+972-979-6334,,Texas,"Intellectual Property, Immigration",Kamyar Mir Maserrat,Attorney at Law,http://www.linkedin.com/pub/kamyar-maserrat/8/890/611/,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size '101 to 200', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter. No public website email found; contact route available at https://www.dentons.com/en/kamyar-maserrat.",,exclude
TX-IMM-03822,None Reported By Attorney,,,,,+512-522-5645,,Texas,"Business, Intellectual Property, International, Immigration, Contracts",Kaycee Hulet,Attorney at Law,http://www.linkedin.com/in/kayceehulet/,,11+,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is In-House/Corporate Counsel. Excluded: firm size 25 to 40. Texas Bar detail: firm 'None Reported By Attorney', size '25 to 40', occupation 'In-House/Corporate Counsel', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03823,None Reported By Attorney,,,,,+--,,Texas,"Health Care, Immigration",Kelvin Yeong Ziegler,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is Non-Law-Related Employment. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Non-Law-Related Employment', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03824,None Reported By Attorney,,,,,+--,,Texas,"Alternative Dispute Resolution, Business, Creditor-Debtor, Criminal, International, Litigation: Commercial, Law Office Management, Immigration",Kevin Tae-Yong Kim,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03825,None Reported By Attorney,,,,,+--,,Texas,"Immigration, Non-Profits",Konstantin Oshchepkov,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Excluded: occupation is None Specified. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'None Specified', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
TX-IMM-03826,None Reported By Attorney,,,,,+--,,Texas,Immigration,Lacey LeeAnne McGlothlen,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,unknown,unclear,bilingual service delivery pressure,1,2,1,1,5,Tier C,,,"Excluded: non-Texas or missing Texas location. Texas Bar detail: firm 'None Reported By Attorney', size 'None Specified', occupation 'Private Law Practice', city ''. Official site crawl skipped after Texas Bar pre-filter.",,exclude
